building_id,raw_noise_day_dba,raw_noise_night_dba,raw_daylight_klx,raw_view_sky_sr,raw_view_greenery_sr,raw_poi_count,noise_lden,noise_lnight,daylight,view_sky,view_greenery,location_poi,dwelling_id,fli_score,linguistic_label,num_activated_rules
2447,57.903658303790465,42.45459676652569,1.40399826785125,0.0287063459052158,0.0155542548634203,58.0,57.903658303790465,42.45459676652569,1.40399826785125,0.0287063459052158,0.0155542548634203,1.7708520116421442,1814,40.000000000000014,fair,1
2448,58.05642242990533,42.13819063640849,1.6442519389075914,0.0261920851778979,0.0132551748978997,57.0,58.05642242990533,42.13819063640849,1.6442519389075914,0.0261920851778979,0.0132551748978997,1.7634279935629371,1815,40.000000000000014,fair,1
2449,58.67286910537778,45.0560699533932,1.2577283808077204,0.0270096617511253,0.0149436142340995,54.0,58.67286910537778,45.0560699533932,1.2577283808077204,0.0270096617511253,0.0149436142340995,1.740362689494244,1816,40.00000000000002,fair,1
2450,38.9397430213389,32.8583506663424,2.1751653306613887,0.0414319025350843,0.0139443689224736,140.0,38.9397430213389,32.8583506663424,2.1751653306613887,0.0414319025350843,0.0139443689224736,2.1492191126553797,1817,67.94956823172994,excellent,5
2451,40.904380460969,35.0960980069634,2.3425116900554026,0.0407210567989071,0.0140830874559064,157.0,40.904380460969,35.0960980069634,2.3425116900554026,0.0407210567989071,0.0140830874559064,2.198657086954422,1818,67.79681267025163,excellent,4
2452,53.05240217018114,41.34462566398608,1.6956463730379434,0.0296646414983097,0.0177245792260436,1185.0,53.05240217018114,41.34462566398608,1.6956463730379434,0.0296646414983097,0.0177245792260436,3.074084689028244,1819,40.000000000000014,fair,1
2453,51.4583130251096,40.3128839641095,2.368958584432309,0.0347822358672346,0.0177558546574773,1172.0,51.4583130251096,40.3128839641095,2.368958584432309,0.0347822358672346,0.0177558546574773,3.0692980121155293,1820,66.81165699637208,excellent,6
2455,70.44495894382811,59.0125784574953,2.857125363180976,0.0506979441701284,0.0228095652342722,947.0,70.44495894382811,59.0125784574953,2.857125363180976,0.0506979441701284,0.0228095652342722,2.976808337338066,1821,21.731809771921736,poor,3
2456,56.2646887686505,49.0229752434357,2.0650929746268423,0.0348078682120288,0.0164099601372188,147.0,56.2646887686505,49.0229752434357,2.0650929746268423,0.0348078682120288,0.0164099601372188,2.1702617153949575,1822,39.99999999999999,fair,1
2457,43.00275746326059,33.6006062401123,0.8990260708683333,0.0223329597105721,0.0108119710610418,146.0,43.00275746326059,33.6006062401123,0.8990260708683333,0.0223329597105721,0.0108119710610418,2.167317334748176,1823,40.0,fair,1
2458,45.9488145139826,34.8438269967063,1.102023429800678,0.0220324316282821,0.0147419285798799,145.0,45.9488145139826,34.8438269967063,1.102023429800678,0.0220324316282821,0.0147419285798799,2.164352855784437,1824,53.905165512864755,good,3
2460,52.731130762426005,36.1078767493637,1.7487378146695056,0.0355927935774819,0.0122262448724849,145.0,52.731130762426005,36.1078767493637,1.7487378146695056,0.0355927935774819,0.0122262448724849,2.164352855784437,1825,71.1787331680211,excellent,4
2461,52.7981957755548,36.2306290746967,2.3154984324318724,0.0371873628564446,0.013570812682912,147.0,52.7981957755548,36.2306290746967,2.3154984324318724,0.0371873628564446,0.013570812682912,2.1702617153949575,1826,61.367935391619056,good,6
2462,52.6349350810966,35.4149281912614,2.1351427298901,0.0366819937266582,0.0165085156310594,149.0,52.6349350810966,35.4149281912614,2.1351427298901,0.0366819937266582,0.0165085156310594,2.1760912590556813,1827,64.5149092956474,good,7
2463,50.9566118365627,34.3614706467714,2.171209948439802,0.0480292967306912,0.0164281058704809,152.0,50.9566118365627,34.3614706467714,2.171209948439802,0.0480292967306912,0.0164281058704809,2.184691430817599,1828,72.88437066302943,excellent,6
2465,31.3602389039603,21.746028061150604,0.122080798455215,0.000913915016818,0.0067932543133507,900.0,31.3602389039603,21.746028061150604,0.122080798455215,0.000913915016818,0.0067932543133507,2.954724790979063,1829,47.42306679303855,good,3
2474,72.3318981840023,65.178759476645,0.7837130797167984,0.0129738769587059,0.0014976193725612,,72.3318981840023,65.178759476645,0.7837130797167984,0.0129738769587059,0.0014976193725612,,1830,13.166666666666671,poor,5
2475,69.38879623319129,62.03772149883683,3.2926383479473347,0.05225152268576,0.0164348013277599,123.0,69.38879623319129,62.03772149883683,3.2926383479473347,0.05225152268576,0.0164348013277599,2.093421685162235,1831,13.166666666666671,poor,1
2476,70.1289619756793,62.88569843245267,3.81646771878492,0.060592913371178,0.0075696922638638,121.0,70.1289619756793,62.88569843245267,3.81646771878492,0.060592913371178,0.0075696922638638,2.0863598306747484,1832,13.166666666666671,poor,1
2477,47.7176366511657,38.0688466549447,2.3217277865003756,0.0339261350685119,0.0011423358547897,280.0,47.7176366511657,38.0688466549447,2.3217277865003756,0.0339261350685119,0.0011423358547897,2.44870631990508,1833,49.37984100757231,good,2
2478,46.0389406681504,36.0603894157204,1.5813938904944584,0.0276955458677002,0.0021323390694737,274.0,46.0389406681504,36.0603894157204,1.5813938904944584,0.0276955458677002,0.0021323390694737,2.439332693830263,1834,40.00000000000001,fair,2
2479,55.2273595864905,47.8478142185099,2.027711560259145,0.042807763450027,0.0028328496301658,203.0,55.2273595864905,47.8478142185099,2.027711560259145,0.042807763450027,0.0028328496301658,2.3096301674258988,1835,40.0,fair,2
2480,63.27469663471842,55.37669205732436,2.070676049577152,0.0375098971932192,0.0039119052593709,201.0,63.27469663471842,55.37669205732436,2.070676049577152,0.0375098971932192,0.0039119052593709,2.305351369446624,1836,23.673952053637382,poor,6
2481,48.379767022659344,40.9678999582726,2.031119627272253,0.0368261768960404,0.0083421004471167,150.0,48.379767022659344,40.9678999582726,2.031119627272253,0.0368261768960404,0.0083421004471167,2.1789769472931693,1837,54.46684331189406,good,4
2482,50.99706257367209,46.58976476934849,1.8476244278587737,0.0388823571885838,0.0040678153083431,149.0,50.99706257367209,46.58976476934849,1.8476244278587737,0.0388823571885838,0.0040678153083431,2.1760912590556813,1838,40.000000000000014,fair,3
2483,49.5436736503752,44.6301097455786,1.9336368384457572,0.0410793653097801,0.0020773518691986,176.0,49.5436736503752,44.6301097455786,1.9336368384457572,0.0410793653097801,0.0020773518691986,2.247973266361807,1839,41.20304247720192,fair,3
2484,62.34937649608851,51.1177322197172,1.3939017442401662,0.0305973883823229,0.008918819157832,255.0,62.34937649608851,51.1177322197172,1.3939017442401662,0.0305973883823229,0.008918819157832,2.4082399653118496,1840,40.0,fair,1
2485,61.73314680796659,50.5974693188694,1.808847547904846,0.0384282947352984,0.0063002996463472,273.0,61.73314680796659,50.5974693188694,1.808847547904846,0.0384282947352984,0.0063002996463472,2.437750562820388,1841,40.00000000000001,fair,1
2486,55.78402753501119,46.00769736542868,2.015044634766575,0.0335316437862988,0.0027689059003553,263.0,55.78402753501119,46.00769736542868,2.015044634766575,0.0335316437862988,0.0027689059003553,2.4216039268698313,1842,40.00000000000001,fair,3
2489,64.66432918033857,52.009184196712546,2.2461213157393582,0.0447600350498218,0.0076026430276994,66.0,64.66432918033857,52.009184196712546,2.2461213157393582,0.0447600350498218,0.0076026430276994,1.8260748027008264,1843,39.245187809006424,fair,1
2490,64.899492635111,52.09726549346479,2.207452039804947,0.0418320257667745,0.0119125923178178,67.0,64.899492635111,52.09726549346479,2.207452039804947,0.0418320257667745,0.0119125923178178,1.8325089127062364,1844,26.40470061871201,fair,3
2491,64.80373465984016,52.60308827524011,2.090141657197159,0.0347233664651882,0.0079273031909102,64.0,64.80373465984016,52.60308827524011,2.090141657197159,0.0347233664651882,0.0079273031909102,1.8129133566428557,1845,20.885274133107732,poor,3
2492,64.81732868887788,52.15689673489144,2.2610456586935017,0.0417573864848155,0.0097505502846348,67.0,64.81732868887788,52.15689673489144,2.2610456586935017,0.0417573864848155,0.0097505502846348,1.8325089127062364,1846,27.143552768138814,fair,3
2493,64.43179037766063,52.24580931849573,2.2314793841142437,0.0378083047309473,0.011299601170729,63.0,64.43179037766063,52.24580931849573,2.2314793841142437,0.0378083047309473,0.011299601170729,1.806179973983887,1847,31.53758870165276,fair,3
2494,55.56133901545698,53.46219903047909,1.5263200117478002,0.0319127439775772,0.0061071670347483,85.0,55.56133901545698,53.46219903047909,1.5263200117478002,0.0319127439775772,0.0061071670347483,1.9344984512435677,1848,30.315668594980806,fair,2
2495,56.36719153534646,47.04643544027767,1.3692314921783122,0.0266262256220853,0.0084576267022248,71.0,56.36719153534646,47.04643544027767,1.3692314921783122,0.0266262256220853,0.0084576267022248,1.8573324964312683,1849,40.0,fair,1
2496,51.82465826580315,46.85260459708664,0.8624799083812205,0.0211888218320268,0.0036025750500925,64.0,51.82465826580315,46.85260459708664,0.8624799083812205,0.0211888218320268,0.0036025750500925,1.8129133566428557,1850,28.480909414389874,fair,5
2497,66.31228329734,51.61199916580911,1.3881076610073109,0.0210672031876395,0.0184218548445537,542.0,66.31228329734,51.61199916580911,1.3881076610073109,0.0210672031876395,0.0184218548445537,2.734799829588847,1851,39.99999999999998,fair,1
2498,49.135708074824095,39.1357080748241,3.675334227752826,0.0702489258537893,0.0024956711989653,72.0,49.135708074824095,39.1357080748241,3.675334227752826,0.0702489258537893,0.0024956711989653,1.863322860120456,1852,60.000000000000014,good,3
2499,59.9332064345584,49.9549738491815,3.335970681535619,0.0666426579261782,0.0042661549524452,81.0,59.9332064345584,49.9549738491815,3.335970681535619,0.0666426579261782,0.0042661549524452,1.9138138523837167,1853,40.000000000000014,fair,1
2500,48.7153931151167,38.7506437437698,1.7651397343348998,0.0354117901647007,0.0024511695469577,65.0,48.7153931151167,38.7506437437698,1.7651397343348998,0.0354117901647007,0.0024511695469577,1.8195439355418688,1854,40.91591268856402,fair,3
2502,66.9214175465259,59.4888553130782,0.312383980560342,0.008112368695004,0.0011210471184051,2042.0,66.9214175465259,59.4888553130782,0.312383980560342,0.008112368695004,0.0011210471184051,3.3102683666324477,1855,21.38561257273294,poor,7
2505,49.47262146874499,36.08852674300215,2.222224482205098,0.0433431542157818,0.0126875959151547,26.0,49.47262146874499,36.08852674300215,2.222224482205098,0.0433431542157818,0.0126875959151547,1.4313637641589874,1856,61.962320586762466,good,7
2506,46.75333761319636,34.30995556576359,1.4720757847323809,0.0344971772227069,0.004822964149896,21.0,46.75333761319636,34.30995556576359,1.4720757847323809,0.0344971772227069,0.004822964149896,1.3424226808222062,1857,40.00000000000001,fair,2
