building_id,raw_noise_day_dba,raw_noise_night_dba,raw_daylight_klx,raw_view_sky_sr,raw_view_greenery_sr,raw_poi_count,noise_lden,noise_lnight,daylight,view_sky,view_greenery,location_poi
1859,51.0878248262772,42.3809127433334,0.9950360913407191,0.01953343343910209,0.018247777279081074,439.0,51.0878248262772,42.3809127433334,995.0360913407192,1.5409291689723033,1.4149154201398746,81.8111811264734
1860,35.2444152451875,26.069128989397605,1.650560198224024,0.024839363941044874,0.029205729931308426,464.0,35.2444152451875,26.069128989397605,1000.0,1.9594968060686375,2.0,82.55395627710101
1861,57.24528813441039,46.72020426140718,2.254941799967249,0.04078191294815474,0.012325220608110046,32.0,57.24528813441039,46.72020426140718,1000.0,3.2171527562841815,0.9556859681224075,46.99589294087888
1862,60.82644163445885,50.25501641316926,1.9961504177762284,0.03630021774983842,0.009356235883454325,31.0,60.82644163445885,50.25501641316926,1000.0,2.8636063672656324,0.7254736959740119,46.58229693089071
1863,63.229369750512944,52.525422083242965,1.1170378561773637,0.027193162949420587,0.008102044268445702,33.0,63.229369750512944,52.525422083242965,1000.0,2.1451803706714485,0.628224862390309,47.39714093919925
1864,59.56298793347605,48.973818765544024,1.1471247067207744,0.027274384919867726,0.0072541241771745205,34.0,59.56298793347605,48.973818765544024,1000.0,2.151587708317111,0.5624779391438618,47.78675690758107
1865,58.51771784460669,47.81658579756109,1.687860836470901,0.037776481048633265,0.0071787783301690816,39.0,58.51771784460669,47.81658579756109,1000.0,2.9800639877494186,0.5566356933107921,49.58152695217852
1866,55.72561086629893,45.09906610464008,1.5279569516907452,0.029435042456478353,0.004483292557154794,33.0,55.72561086629893,45.09906610464008,1000.0,2.322034969045904,0.34763027162703813,47.39714093919925
1867,59.59816240796414,49.12442823888192,1.7608294733403422,0.034920799641386314,0.010716772671053755,45.0,59.59816240796414,49.12442823888192,1000.0,2.7547885495404882,0.8309684338262128,51.46004063064385
1868,59.306389665262415,48.991494428232215,1.795870427273986,0.035075800350839625,0.009066521747689316,43.0,59.306389665262415,48.991494428232215,1000.0,2.7670160524601686,0.7030095354432752,50.86257294665117
1869,61.94431879598497,51.75928219252893,2.1487594066850266,0.0363018178743061,0.00792977416908878,46.0,61.94431879598497,51.75928219252893,1000.0,2.863732595891743,0.6148672015485929,51.74910144357259
1870,69.6634322800534,58.876283968163335,1.4769000017199703,0.027326804867697098,0.010227026469207848,43.0,69.6634322800534,58.876283968163335,1000.0,2.155722947874361,0.7929939757676362,50.86257294665117
